,AREA,AUDIENCE,NAME,RANK,RATING,TAGS,URL,YEAR
250,['美国'],1344,主厨的餐桌 第二季 Chef's Table Season 2,251,9.3,"['美食', '纪录片', '美国', 'Netflix', '记录片', '2016', '食物', 'netflix']",https://movie.douban.com/subject/26743592/,2016
251,['美国'],193532,海豚湾 The Cove,252,9.3,"['纪录片', '环保', '人性', '震撼', '残酷', '美国', '2009', '政治']",https://movie.douban.com/subject/3442220/,2009
252,['美国'],436,汉密尔顿的美国 Hamilton's America,253,9.3,"['纪录片', '美国', '音乐剧', 'Lin-ManuelMiranda', 'Hamilton', '2016', 'Documentary', 'Broadway']",https://movie.douban.com/subject/26892562/,2016
253,['中国大陆'],7967,第三极,254,9.3,"['纪录片', '西藏', '中国', '第三极', '自然', '2015', '许巍', '曾海若']",https://movie.douban.com/subject/26258064/,2015
254,"['中国大陆', '日本']",839,丝绸之路 シルクロード,255,9.3,"['纪录片', '丝绸之路', 'NHK', '日本', '历史', '中国', '文明', '人文']",https://movie.douban.com/subject/5193573/,1980
255,['英国'],232,虎：丛林中窥探 Tiger - Spy in the Jungle,256,9.3,"['纪录片', 'BBC', '老虎', '动物', '英国', '自然', 'documentary', 'David-Attenborough']",https://movie.douban.com/subject/3174114/,2008
256,['日本'],1253,敦煌莫高窟 美の全貌·下篇·千年祈祷的殿堂,257,9.3,"['纪录片', 'NHK', '敦煌', '日本', '历史', '宗教', '佛教', '2008']",https://movie.douban.com/subject/6013863/,2008
257,['美国'],916,Wanderlust,258,9.3,"['纪录片', 'LeePace', '美国', '花絮', 'thefall', 'Documentary', '2008', 'TarsemSingh']",https://movie.douban.com/subject/5179762/,2008
258,['德国'],2467,俯瞰德国 第一季 Deutschland von Oben Season 1,259,9.3,"['纪录片', '德国', '自然', 'Documentary', '2012', '德国电影', 'Deutsch', '真的很美']",https://movie.douban.com/subject/10787752/,2010
259,['英国'],1075,万物与虚无 Everything and Nothing,260,9.3,"['纪录片', 'BBC', '英国', '物理', '宇宙', 'BBC纪录片', '科学', '科普']",https://movie.douban.com/subject/6872214/,2011
260,['日本'],2115,敦煌莫高窟 美の全貌·上篇·重现大唐帝国的辉煌,261,9.3,"['纪录片', '敦煌', 'NHK', '日本', '历史', '宗教', '纪录', 'Documentary']",https://movie.douban.com/subject/5679778/,2008
261,['日本'],626,里山：日本神秘水上花园 映像詩 里山 命めぐる水辺,262,9.2,"['纪录片', '日本', '自然', '里山', '大自然', '生态纪录片', '日本风光', '日本纪实']",https://movie.douban.com/subject/3636923/,2005
262,['德国'],315,俯瞰德国 第三季 Deutschland von Oben Season 3,263,9.2,"['纪录片', '德国', '自然', '德语', 'Documentary', '2014', '德国电影', '地理']",https://movie.douban.com/subject/25926763/,2013
263,['法国'],1687,像我这样的小可爱 Petits d'homme,264,9.3,"['纪录片', '宝宝', '法国', '成长', '婴儿', '可爱', '儿童', '可爱的不得了']",https://movie.douban.com/subject/10472749/,2007
264,['英国'],8012,人生七年8 56 Up,265,9.2,"['纪录片', '英国', '人生', '成长', 'up系列', '纪实', '七年', '生活']",https://movie.douban.com/subject/10748226/,2012
265,['中国大陆'],1855,张艺谋的2008,266,9.3,"['纪录片', '张艺谋', '奥运会', '2008', '中国', '电视纪录片', '大陆', '罗莎莎']",https://movie.douban.com/subject/4073919/,2009
266,['美国'],308,同行：奥兰多特别篇 Gaycation: Orlando,267,9.2,"['纪录片', '美国', 'LGBT', '同性', '2016', 'LGBTQ', 'EllenPage', '艾伦·佩吉']",https://movie.douban.com/subject/26878436/,2016
267,['美国'],970,伟大工程巡礼 MegaStructures,268,9.2,"['纪录片', '国家地理', '伟大工程巡礼', '工程', '美国', '建筑', '科普', '?国家地理纪录片']",https://movie.douban.com/subject/3138807/,2004
268,"['巴西', '美国']",486,巴西足球魂 Ginga,269,9.2,"['纪录片', '足球', '巴西', '体育', '巴西电影', 'Ginga', '纪录', '2006']",https://movie.douban.com/subject/2228942/,2005
269,['英国'],1163,旷世杰作的秘密 Private Life of a Masterpiece,270,9.2,"['纪录片', '艺术', '艺术史', '英国', '绘画', 'documentary', '艺术秘密~', '西方人文历史']",https://movie.douban.com/subject/3058561/,2003
270,['英国'],189,原子 BBC Atom,271,9.3,"['纪录片', 'BBC', '物理', '科普', '科学', '英国', '记录片', '2007']",https://movie.douban.com/subject/3079095/,2007
271,"['德国', '芬兰', '英国', '加拿大']",460,河流与潮汐 Rivers and Tides,272,9.2,"['纪录片', '艺术', '德国', '英国', '艺术家电影', 'Documentary', '艺术电影', 'Thomas.Riedelsheimer']",https://movie.douban.com/subject/1419362/,2001
272,['美国'],267,医生日记 Nova: Doctors' Diaries,273,9.2,"['纪录片', '医生', '美国', '医疗', '医学', '成长', '励志', '职业']",https://movie.douban.com/subject/4582439/,2009
273,['德国'],946,皮娜·鲍什：穆勒咖啡馆 Pina Bausch - Café Müller,274,9.2,"['德国', '纪录片', 'PinaBausch', '皮娜·鲍什', '舞蹈', '舞剧', '穆勒咖啡馆', 'Pina_Bausch']",https://movie.douban.com/subject/3921106/,1978
274,['英国'],1066,人体奥妙之细胞的暗战 Our Secret Universe: The Hidden Life of the Cell,275,9.2,"['纪录片', 'BBC', '科普', '生物', '英国', '细胞生物学', '细胞', '科学']",https://movie.douban.com/subject/20515275/,2012
275,['英国'],2379,贪嘴意大利 第一季 Two Greedy Italians Season 1,276,9.2,"['纪录片', '美食', '意大利', 'BBC', '英国', '食物', 'Documentary', '2011']",https://movie.douban.com/subject/10742835/,2011
276,['英国'],241,蒙哥家族 Meerkat Manor,277,9.2,"['纪录片', '动物', 'BBC', '英国', '猫鼬', '自然', '动物星球', 'documentary']",https://movie.douban.com/subject/2314194/,2005
277,['美国'],3186,人体内旅行 Inside the Living Body,278,9.2,"['纪录片', '科普', '国家地理', '美国', '科学', '记录片', '科教', '2007']",https://movie.douban.com/subject/3442857/,2007
278,['美国'],270,60分钟 60 Minutes,279,9.2,"['美国', 'CBS', 'news', '新闻', '纪录片', 'interview', 'realityshow', 'tvseries']",https://movie.douban.com/subject/2064055/,1968
279,['英国'],171,鲨鱼 BBC: Shark,280,9.6,"['纪录片', 'BBC', '鲨鱼', '自然', '英国', '海洋', '2015', '太酷了。以为鲨鱼没啥好拍的....BBC就能给你拍出新意']",https://movie.douban.com/subject/26386580/,2015
280,['韩国'],918,共犯者们 ????,281,9.3,"['纪录片', '韩国', '政治', '媒体', '社会', '2017', '黑幕', '新闻']",https://movie.douban.com/subject/27101775/,2017
281,['英国'],346,地球的故事 Earth Story,282,9.2,"['纪录片', 'BBC', '自然', '英国', '地球', '科普', '1998', '地球的故事']",https://movie.douban.com/subject/1923611/,1998
282,['英国'],3319,人生七年3 21 Up,283,9.2,"['纪录片', '英国', '人生', 'BBC', '成长', '1977', '英国电影', '人生七年']",https://movie.douban.com/subject/2283680/,1977
283,['英国'],1182,地球生灵 One Life,284,9.2,"['纪录片', 'BBC', '英国', '动物', '2011', '自然', '日本', 'DanielCraig']",https://movie.douban.com/subject/6435687/,2011
284,"['美国', '英国']",2955,荒野求生 第七季 Man vs. Wild Season 7,285,9.2,"['纪录片', '荒野求生', 'JakeGyllenhaal', '美国', '贝爷', '杰克·吉伦哈尔', '探险', '冒险']",https://movie.douban.com/subject/6845671/,2011
285,['德国'],508,俯瞰德国 第二季 Deutschland von Oben Season 2,286,9.2,"['纪录片', '德国', '自然', '德语', 'Documentary', '2013', '德国电影', '纪录']",https://movie.douban.com/subject/25755606/,2011
286,['美国'],681,狗语者 第一季 Dog Whisperer with Cesar Millan Season 1,287,9.2,"['纪录片', '狗狗', '美国', '动物', '狗语者', '国家地理', '狗', '?国家地理纪录片']",https://movie.douban.com/subject/2073832/,2004
287,['英国'],387,BBC：细胞 BBC: The Cell,288,9.2,"['纪录片', 'BBC', '生物', '细胞', '科普', '英国', '科学', 'Documentary']",https://movie.douban.com/subject/4717931/,2009
288,['中国大陆'],346,远方的家,289,9.2,"['纪录片', '旅行', '远方的家', '中国', 'CCTV', '纪实', '纪录', '综艺']",https://movie.douban.com/subject/26581298/,2010
289,['美国'],577,大自然在说话 Nature Is Speaking,290,9.2,"['纪录片', '自然', '生态', '美国', '环保', '短片', '2015', '声音']",https://movie.douban.com/subject/26362903/,2015
290,['英国'],2739,人体奥秘 Inside the Human Body,291,9.2,"['纪录片', 'BBC', '人体', '英国', '科普', '医学', '生理', '人类']",https://movie.douban.com/subject/6558363/,2011
291,['英国'],236,探求自我的世纪 The Century of the Self,292,9.2,"['纪录片', 'BBC', '弗洛伊德', '心理', '英国', 'Documentary', '心理学', 'AdamCurtis']",https://movie.douban.com/subject/1779678/,2002
292,['台湾'],6367,冲天,293,9.2,"['纪录片', '台湾', '历史', '战争', '中国空军', '空军', '二战', '军事']",https://movie.douban.com/subject/26602234/,2015
293,['英国'],4065,人生七年2 7 Plus Seven,294,9.2,"['纪录片', '英国', '人生', '成长', 'BBC', '1970', 'Documentary', '英国电影']",https://movie.douban.com/subject/2123440/,1970
294,['英国'],6405,人生七年1 Seven Up!,295,9.2,"['纪录片', '英国', '人生', '成长', 'BBC', '社会', 'Documentary', '英国电影']",https://movie.douban.com/subject/2123439/,1964
295,['英国'],761,野性非洲 Wild Africa,296,9.2,"['纪录片', '非洲', '自然', '英国', '动物', '记录片', 'BBC', 'BBC-Documentary']",https://movie.douban.com/subject/1437541/,2001
296,['中国'],1376,大师,297,9.2,"['纪录片', '《大师》', '中国', '经典', '民国', '大师', '中国大陆纪录片', '文艺']",https://movie.douban.com/subject/2074860/,2008
297,['美国'],474,同行 第二季 Gaycation Season 2,298,9.2,"['纪录片', 'LGBT', '同性', '美国', 'LGBTQ', 'EllenPage', '2016', 'Documentary']",https://movie.douban.com/subject/26857109/,2016
298,['英国'],1332,戈登·拉姆齐终极烹饪教程 第一季 Gordon Ramsay's Ultimate Cookery Course Season 1,299,9.2,"['美食', '纪录片', '料理', '英国', '英剧', '食物', 'Gordon', 'Ramsay']",https://movie.douban.com/subject/19961173/,2012
299,['台湾'],607,城市的远见 城市的遠見,300,9.2,"['纪录片', '台湾', '城市规划', '城市的远见', '城市', '紀錄片', '规划', 'PTS']",https://movie.douban.com/subject/3069158/,2001
300,['中国大陆'],4501,乡村里的中国,301,9.2,"['纪录片', '焦波', '中国', '记录片', '人文类', '乡村', '大陆', '中国电影']",https://movie.douban.com/subject/24867845/,2013
301,['日本'],1279,新丝绸之路 新シルクロード,302,9.2,"['纪录片', 'nhk', '丝绸之路', '日本', '堺雅人', '历史', '?NHK纪录片', '中国']",https://movie.douban.com/subject/4230999/,2005
302,['加拿大'],216,空中浩劫 第六季 Mayday Season 6,303,9.2,"['纪录片', '加拿大', '空难', '国家地理', '空中浩劫', '灾难', '2007', '美国']",https://movie.douban.com/subject/25843066/,2007
303,['西班牙'],169,十一冠之心 En el corazón de la Undécima,304,9.6,"['纪录片', '皇家马德里', '足球', '皇马', '西班牙', '体育', '2016', '记录']",https://movie.douban.com/subject/26899175/,2016
304,['美国'],3622,伍德斯托克音乐节1969 Woodstock,305,9.2,"['纪录片', 'woodstock', '摇滚', '音乐', '美国', '记录片', 'rock', '美国电影']",https://movie.douban.com/subject/1292342/,1970
305,['中国大陆'],53222,国家宝藏,306,9.2,"['历史', '文化', '博物馆', '文物', '传承', '纪录片', '央视', '综艺']",https://movie.douban.com/subject/27186619/,2017
306,['台湾'],1260,世纪行过：张学良传 世紀行過：張學良傳,307,9.2,"['纪录片', '张学良', '口述历史', '历史', '台湾', '中国', '东北', '1993']",https://movie.douban.com/subject/2279588/,2000
307,['中国大陆'],269,大国工匠 第四季,308,9.2,"['纪录片', '中国', '大国崛起', '国产', '纪录', '大陆', '纪实', '2016']",https://movie.douban.com/subject/26910902/,2016
308,['英国'],1533,摄影艺术百年史 The Genius of Photography,309,9.2,"['纪录片', 'BBC', '摄影', '摄影史', '英国', 'photography', '艺术', '纪录']",https://movie.douban.com/subject/4154964/,2007
309,['英国'],1105,意大利花园 Monty Don's Italian Gardens,310,9.2,"['纪录片', 'BBC', '意大利', '意大利园林', '欧洲文化', '英国', '园林', '旅游']",https://movie.douban.com/subject/6866813/,2011
310,['中国大陆'],312,我们在跳舞,311,9.2,"['纪录片', '芭蕾', '舞蹈', '中国', '中芭纪录片', '我们在跳舞', '舞蹈纪录片', '甘露']",https://movie.douban.com/subject/4233909/,2010
311,['香港'],1400,盗火者：中国教育改革调查,312,9.2,"['纪录片', '中国教育', '教育', '中国', '改革', '现状', '2013', '心痛']",https://movie.douban.com/subject/25830985/,2013
312,['中国大陆'],298,一百年的笑声,313,9.2,"['纪录片', '相声', '中国', '曲艺', '纪实', '2002', '大陆', '陈骞']",https://movie.douban.com/subject/6402133/,2002
313,['英国'],531,马达加斯加 Madagascar,314,9.2,"['纪录片', 'BBC', '自然', '英国', 'DavidAttenborough', '2011', 'David-Attenborough', '动物']",https://movie.douban.com/subject/6090545/,2011
314,['英国'],505,猫科动物：奇妙的动物家族 Big Cats: An Amazing Animal Family,315,9.2,"['纪录片', 'BBC', '猫', '动物', '英国', '2015', '猫科动物', '科学']",https://movie.douban.com/subject/26725237/,2015
315,['香港'],299,凤凰大视野：正说李鸿章,316,9.2,"['纪录片', '李鸿章', '历史', '凤凰大视野', '中国近代史', '香港', '近代史', '中国']",https://movie.douban.com/subject/4742370/,2008
316,['英国'],221,文艺复兴解锁 The Renaissance Unchained,317,9.2,"['纪录片', 'BBC', '文艺复兴', '艺术', '英国', 'Documentary', '2016', '艺术史']",https://movie.douban.com/subject/26723784/,2016
317,['中国大陆'],500,甲午,318,9.2,"['纪录片', '历史', '近代史', '中国', '日本', '大陆', '2015', 'CCTV']",https://movie.douban.com/subject/26429803/,2015
318,['日本'],229,TAIMAGURA 奶奶 タイマグラばあちゃん,319,9.2,"['纪录片', '日本', '澄川嘉彦', '日本电影', '奶奶', '紀錄片', 'タイマグラばあちゃん', 'Documentary']",https://movie.douban.com/subject/3391850/,2006
319,['英国'],496,未发现的中国 Untamed China With Nigel Marven,320,9.2,"['纪录片', 'BBC', '中国', '自然', '英国', '野生动物', '动物', '2011']",https://movie.douban.com/subject/11500292/,2011
320,['德国'],831,神话的森林 Mythos Wald,321,9.2,"['纪录片', '德国', '自然', '美轮美奂', '摄影很棒', '2009', '经典', '植物']",https://movie.douban.com/subject/6412608/,2009
321,"['美国', '英国']",197,你体内的鱼 Your Inner Fish,322,9.2,"['纪录片', '生物学', '进化论', '科普', '美国', '科学', '人体', '遗传']",https://movie.douban.com/subject/25880274/,2014
322,['日本'],5274,猫咪物语2 にゃんこ THE MOVIE2,323,9.2,"['纪录片', '猫', '日本', '日本电影', '猫咪物语', '动物', '猫咪物语2', '电影']",https://movie.douban.com/subject/3092011/,2007
323,['美国'],198,与虎同行 Living With Tigers,324,9.2,"['纪录片', '与虎同行', 'BBC', '美国', '自然', '老虎', '动物', '2003']",https://movie.douban.com/subject/3036578/,2003
324,['英国'],336,野性南美洲 Wild South America,325,9.2,"['纪录片', 'BBC', '自然', '英国', '南美洲', '野性南美洲', 'America野性南美洲', 'BBC-Documentary']",https://movie.douban.com/subject/2921925/,2000
325,['英国'],11943,抢救切尔诺贝利 The Battle of Chernobyl,326,9.2,"['纪录片', '灾难', '切尔诺贝利', 'Discovery', '历史', '苏联', '纪实', '抢救切尔诺贝利']",https://movie.douban.com/subject/3057368/,2006
326,['美国'],230,北欧野生风情录 Nordic Wild,327,9.2,"['纪录片', '自然', '北欧', '北欧野生风情录', '国家地理', '美国', 'BBC', '2012']",https://movie.douban.com/subject/20495922/,2012
327,"['美国', '博茨瓦纳']",4671,最后的狮子 The Last Lions,328,9.2,"['纪录片', '国家地理', '自然', '美国', '动物', '狮子', '亲情', '母爱']",https://movie.douban.com/subject/5912779/,2011
328,['英国'],1022,帝国系列之文艺复兴教父：美第齐家族 Medici: Godfathers of the Renaissance,329,9.2,"['纪录片', '文艺复兴', '美第奇', '意大利', '历史', 'PBS', '帝国系列之文艺复兴教父——美第齐家族', '英国']",https://movie.douban.com/subject/1999205/,2004
329,['美国'],4280,主厨的餐桌 第一季 Chef's Table Season 1,330,9.2,"['纪录片', '美食', '美国', 'Netflix', '烹饪', '2015', '美剧', 'Documentary']",https://movie.douban.com/subject/26358147/,2015
330,['英国'],667,子宫日记：动物篇 Animals in the Womb,331,9.2,"['纪录片', '美国', '国家地理', '子宫日记', '生命', '科普', '自然', 'Documentary']",https://movie.douban.com/subject/4145487/,2006
331,['美国'],471,阿伦·艾弗森之答案 Allen Iverson: The Answer,332,9.2,"['纪录片', '阿伦.艾佛森', 'AllenIverson', 'NBA', '体育', '美国', 'AI', 'Iverson']",https://movie.douban.com/subject/3203197/,2016
332,['英国'],1124,生命循环：奇异的腐烂科学 After Life: The Strange Science of Decay,333,9.2,"['纪录片', 'BBC', '科学', '英国', '腐烂', '生命', '自然', 'Documentary']",https://movie.douban.com/subject/10545998/,2011
333,['英国'],220,云之南 China: Beyond the Clouds,334,9.1,"['纪录片', '云之南', '丽江', '中国', '英国', '旅行', '1990s', '记录片']",https://movie.douban.com/subject/1864786/,1994
334,['美国'],153,AFI终身成就奖：向阿尔帕西诺致敬 AFI Life Achievement Award: A Tribute to Al Pacino,335,9.6,"['阿尔·帕西诺', 'AlPacino', '纪录片', '颁奖典礼', '美国', '我家老爷子的', 'Al_Pacino', '☆☆☆☆☆']",https://movie.douban.com/subject/4832752/,0
335,['英国'],815,生命的奇迹 Wonders of Life,336,9.2,"['纪录片', 'BBC', '英国', '自然', '科普', 'BrianCox', '2013', 'Documentary']",https://movie.douban.com/subject/21329280/,2013
336,['法国'],35974,家园 Home,337,9.2,"['纪录片', '环保', '法国', '自然', '2009', '震撼', '思考', '唯美']",https://movie.douban.com/subject/3018123/,2009
337,['日本'],604,职业人的作风：狂言师野村万斋 プロフェッショナル 仕事の流儀 狂言師?野村萬斎,338,9.2,"['纪录片', '野村万斋', '日本', 'NHK', '野村萬斎', '狂言', '艺术', '2014']",https://movie.douban.com/subject/26287829/,2014
338,['台湾'],2506,遥远星球的孩子 遙遠星球的孩子,339,9.2,"['纪录片', '自闭症', '台湾', '遥远星球的孩子', '台湾电影', '孤独', '周迅', '自闭']",https://movie.douban.com/subject/5908505/,2010
339,['台湾'],504,吴哥窟之美,340,9.2,"['纪录片', '吴哥', '蒋勋', '旅行', '柬埔寨', '历史', '讲座', '台湾']",https://movie.douban.com/subject/5395250/,2009
340,['英国'],1280,食材花园 The Edible Garden,341,9.2,"['纪录片', 'BBC', '美食', '园艺', '英国', '植物', '生活', 'Garden']",https://movie.douban.com/subject/10461607/,2010
341,['英国'],166,弗朗西斯科的地中海之旅 Francesco’s Mediterranean Voyage,342,9.2,"['纪录片', 'BBC', '地中海', '人文旅游', '英国', 'Documentary', '纪录电影', '旅行']",https://movie.douban.com/subject/3637899/,2008
342,['德国'],929,狂野俄罗斯 Wildes Russland,343,9.2,"['纪录片', '俄罗斯', '自然', 'BBC', '国家地理', '2009', '美国', 'Documentary']",https://movie.douban.com/subject/4241859/,2009
343,['英国'],181,BBC 自然世界 里山：日本神秘水上花园 BBC Natural World Satoyama Japan's Secret Watergarden,344,9.2,"['纪录片', 'BBC', '日本', '自然', 'BBC纪录片', '英国', '日本电影', '植物']",https://movie.douban.com/subject/6721637/,2008
344,['法国'],17108,"脸庞，村庄 Visages, villages",345,9.2,"['纪录片', '法国', '2017', '艺术', '纪录', '文艺', '温情', '戛纳']",https://movie.douban.com/subject/26764928/,2017
345,['英国'],2805,如何死亡：西蒙的抉择 How to Die: Simon’s Choice,346,9.2,"['纪录片', 'BBC', '安乐死', '英国', '死亡', '人性', '人生', '2016']",https://movie.douban.com/subject/26718518/,2016
346,['中国大陆'],13487,大同,347,9.2,"['纪录片', '中国', '政治', '耿彦波', '周浩', '大陆', 'BBC', '2015']",https://movie.douban.com/subject/26276498/,2015
347,['英国'],248,古希腊的瑰宝 Treasures Of Ancient Greece,348,9.2,"['纪录片', 'BBC', '艺术', '古希腊', '英国', '历史', 'Documentary', 'AlastairSooke']",https://movie.douban.com/subject/26339475/,2015
348,['中国大陆'],1310,一席,349,9.2,"['演讲', '脱口秀', '一席', '公开课', '中国', '综艺', '大陆', '真人秀']",https://movie.douban.com/subject/25875077/,2012
349,['美国'],346,国家地理：豹的眼睛 National Geographic: Eye of the Leopard,350,9.2,"['纪录片', '豹', '动物', '国家地理', 'BBC', '自然', '美国', 'Documentary']",https://movie.douban.com/subject/7061185/,2006
350,['英国'],373,微型猛兽世界之旅 Micro Monsters 3D,351,9.2,"['纪录片', '英国', '自然', 'BBC', '大卫?爱登堡', '精彩昆虫世界', '2013', '昆虫']",https://movie.douban.com/subject/22800744/,2013
351,['美国'],163,NBA总冠军历程 2009-2010 NBA Championship 2009-2010,352,9.2,"['科比', '纪录片', 'NBA', '篮球', '美国', '我爱科比', '体育', '励志']",https://movie.douban.com/subject/5382908/,2010
352,['英国'],849,地球造人 How Earth Made Us,353,9.2,"['纪录片', 'BBC', '自然', '英国', '地球', '人类历史', 'Documentary', '震撼']",https://movie.douban.com/subject/4311404/,2010
353,['中国大陆'],624,大国工匠 第一季,354,9.2,"['纪录片', '中国', '国产纪录片', '手艺人', '中国工业', '工业', '大陆', '文物']",https://movie.douban.com/subject/26637894/,2015
354,['美国'],252,奇异世界 第一季 Discovery Channel: Oddities Season 1,355,9.1,"['纪录片', '美国', 'Discovery', '记录片', '无尽好奇心', '超自然', '惊悚', '短片']",https://movie.douban.com/subject/5680984/,2010
355,['中国大陆'],414,五大道,356,9.1,"['纪录片', '天津', '历史', '五大道', '中国', '租界', '2014', '纪录']",https://movie.douban.com/subject/25810726/,2014
356,['英国'],621,"伊万·麦格雷戈探访野生北极熊 The Polar Bears of Churchill, with Ewan McGregor",357,9.2,"['纪录片', 'EwanMcGregor', '英国', '动物', '2001', 'Documentary', '英国电影', 'Ewan_McGregor']",https://movie.douban.com/subject/3176429/,2001
357,['英国'],195,英国皇家科学院圣诞讲座 第二季 The Royal Institution Christmas Lectures Season 2,358,9.2,"['纪录片', 'BBC', '英国', '科普', '讲座', '大脑', '2011', 'Documentary']",https://movie.douban.com/subject/10583889/,2011
358,['日本'],755,情热大陆  长濑智也篇,359,9.2,"['纪录片', '长濑智也', '日本', '情热大陆', '情熱大陸', '2009', '長瀬智也', '日本纪录片']",https://movie.douban.com/subject/19962817/,2009
359,['美国'],1827,同行 第一季 Gaycation Season 1,360,9.2,"['纪录片', 'LGBT', '同性', '美国', 'EllenPage', '2016', '同志', 'LGBTQ']",https://movie.douban.com/subject/26717015/,2016
360,['韩国'],568,The Day ? ??,361,9.1,"['朴有天', 'JYJ', '纪录片', '金在中', '东方神起', '韩国', '金俊秀', '???']",https://movie.douban.com/subject/10527280/,2012
361,['中国大陆'],1079,月亮熊,362,9.1,"['纪录片', '动物', '环保', '中国', '熊胆', '大陆', '2012', '纪录']",https://movie.douban.com/subject/10529404/,2012
362,['英国'],477,卧底海豚帮 Dolphins - Spy in the Pod,363,9.1,"['纪录片', 'BBC', '英国', '海豚', '动物', 'DavidTennant', 'Documentary', '2014']",https://movie.douban.com/subject/25794315/,2014
363,"['法国', '意大利', '巴西']",13894,地球之盐 Le sel de la Terre,364,9.2,"['纪录片', '法国', '摄影', '维姆·文德斯', '2014', '巴西', 'WimWenders', '德国']",https://movie.douban.com/subject/10741871/,2014
364,['美国'],225,与摩根·弗里曼一起穿越虫洞 第三季 Through the Wormhole Season 3,365,9.1,"['纪录片', '科普', '宇宙', '美国', 'MorganFreeman', '探索', '自然科学', '未解之谜']",https://movie.douban.com/subject/11504506/,2012
365,['美国'],745,孤身绝壁 Alone On The Wall,366,9.2,"['纪录片', '攀岩', '极限运动', '探险', '记录片', '户外', '美国', '冒险']",https://movie.douban.com/subject/6738779/,2010
366,['英国'],260,盘中邱园 第一季 Kew On A Plate Season 1,367,9.1,"['纪录片', '美食', 'BBC', '英国', '园艺', '种菜', '食物', '料理']",https://movie.douban.com/subject/26754804/,2015
367,['美国'],921,主厨的餐桌 第三季 Chef's Table Season 3,368,9.1,"['美食', '纪录片', 'Netflix', '美国', '美剧', '2017', '纪录', '食物']",https://movie.douban.com/subject/26924750/,2017
368,['英国'],2464,子宫日记 In the Womb,369,9.1,"['纪录片', '生命', '英国', '子宫日记', '国家地理', '2005', 'documentary', '纪录']",https://movie.douban.com/subject/1892399/,2005
369,['英国'],172,爱丁保罗夫爷爷的博物馆奇妙夜 David Attenborough's Natural History Museum Alive,370,9.2,"['纪录片', 'BBC', '英国', 'DavidAttenborough', '自然', '紀錄片', '英國', '2013']",https://movie.douban.com/subject/25809138/,2013
370,['日本'],222,裸にしたい男 佐藤健,371,9.1,"['佐藤健', '纪录片', '日本', 'NHK', '輝く女╱裸にしたい男', '2012', '纯属花痴心态作祟', '日本紀錄片']",https://movie.douban.com/subject/20514975/,2012
371,['美国'],248,浩瀚宇宙 第一季 Known Universe Season 1,372,9.1,"['纪录片', '宇宙', '国家地理', '美国', '科普', '天文', 'Documentary', '科教']",https://movie.douban.com/subject/4859833/,2009
372,['美国'],208,大脑游戏 第一季 Brain Games Season 1,373,9.2,"['纪录片', '美国', '科学', '科普', '国家地理', '美剧', 'Documentary', '2011']",https://movie.douban.com/subject/6890411/,2011
373,['英国'],350,化学史 Chemistry: A Volatile History,374,9.1,"['纪录片', 'BBC', '化学', '科普', '化学史', '英国', '科学', '科学技术类']",https://movie.douban.com/subject/4281634/,2010
374,['UK'],620,第二次世界大战历史全记录 History of World War II,375,9.1,"['纪录片', 'BBC', '二战', '历史', '战争', '英国', 'Documentary', '纪录']",https://movie.douban.com/subject/1863100/,1998
375,['芬兰'],1117,冰山的阴影 J??vuoren varjoon,376,9.2,"['纪录片', '芬兰', '人生', '2009', '芬兰电影', '北欧', 'Documentary', '芬兰Finland']",https://movie.douban.com/subject/5157872/,2009
376,['英国'],25181,哈利·波特系列的50个精彩瞬间 50 Greatest Harry Potter Moments,377,9.1,"['哈利波特', '纪录片', '英国', 'HarryPotter', '魔幻', '2011', '英国电影', 'Documentary']",https://movie.douban.com/subject/6758119/,2011
377,['美国'],599,普京访谈录 The Putin Interviews,378,9.1,"['纪录片', '普京', '政治', '奥利佛·斯通', '俄罗斯', '美国', '人物', '2017']",https://movie.douban.com/subject/27034765/,2017
378,['中国大陆'],782,XFUN吃货俱乐部,379,9.2,"['美食', '旅游', '吃货', '纪录片', '综艺', '进击的美食', '中国', '男主角挺帅']",https://movie.douban.com/subject/25843346/,2012
379,"['美国', '英国']",1406,红色翅膀：火烈鸟故事 The Crimson Wing: Mystery of the Flamingos,380,9.1,"['纪录片', '火烈鸟', '自然', '动物', '美国', '2008', 'Documentary', '英国']",https://movie.douban.com/subject/3008715/,2008
380,['中国大陆'],347,下南洋,381,9.1,"['纪录片', '历史', '下南洋', '中国', '华人华侨', '移民', '周兵', '2013']",https://movie.douban.com/subject/25794338/,2013
381,['美国'],177,马达加斯加：一个与世隔绝的世界 Living Edens - Madagascar: A World Apart,382,9.1,"['纪录片', '自然', '美国', 'BBC', 'Madagascar', 'Documentary', '非洲旅行准备', '生物进化']",https://movie.douban.com/subject/4604028/,2000
382,['香港'],1034,向世界出发 第一辑 向世界出發 第一輯,383,9.1,"['纪录片', 'TVB', '旅行', '香港', '旅行，人生意义，生，死', '紀錄片', '2006', '紀録片']",https://movie.douban.com/subject/4168626/,2006
383,['英国'],574,小动物大智慧 第一季 Super Smart Animals Season 1,384,9.1,"['纪录片', 'BBC', '动物', '英国', '2012', 'Documentary', '英剧', 'UK']",https://movie.douban.com/subject/10553325/,2012
